550,0,502,680,628,556
549,0,502,680,634,556
548,1,497,683,654,556
547,0,504,678,628,556
547,0,502,678,634,556
547,1,502,684,653,556
546,0,499,680,653,555
545,0,503,680,628,556
545,1,489,678,653,555
547,1,488,681,630,555
549,1,487,680,633,556
551,0,503,680,630,556
550,1,488,685,629,556
552,0,503,684,634,556
552,0,498,678,633,556
551,0,504,683,629,556
551,0,504,678,653,556
550,1,489,681,631,556
552,1,503,685,630,556
552,1,503,684,654,556
551,1,499,685,631,555
551,0,505,679,634,555
550,1,499,685,654,555
549,1,489,686,629,556
552,0,504,685,629,555
551,0,504,686,629,555
550,0,499,680,629,555
552,1,489,686,629,556
553,0,499,682,629,555
554,0,499,686,636,555
553,0,505,685,632,555
552,1,490,686,656,555
555,1,500,686,655,555
554,0,499,681,654,555
553,0,490,687,630,556
555,0,506,682,654,556
554,0,500,682,630,555
554,1,506,682,630,555
553,0,500,686,654,555
552,0,505,679,630,555
552,1,500,682,629,554
552,0,506,682,654,554
552,0,490,686,655,554
553,0,500,680,634,554
553,0,505,685,655,554
552,0,491,688,630,554
554,2,506,683,632,554
553,1,501,687,655,554
552,0,501,682,654,554
553,0,506,681,629,554
552,0,491,683,630,554
554,0,506,687,630,554
553,0,501,683,630,554
553,1,507,681,635,554
553,0,491,687,636,554
555,0,506,687,630,553
553,1,506,683,655,554
553,0,507,686,629,554
551,0,502,687,654,554
551,0,501,686,635,554
551,1,507,683,629,555
551,0,492,686,654,554
552,1,492,686,631,554
554,0,507,681,631,554
553,1,508,681,654,553
552,0,492,687,630,554
555,1,502,681,635,553
555,1,492,689,636,553
557,1,507,687,630,553
556,0,509,687,631,554
554,1,508,689,631,553
554,0,508,687,631,553
553,0,493,688,636,554
555,1,509,687,630,553
554,0,509,687,635,554
553,0,503,682,630,553
554,0,508,687,655,554
552,0,509,687,635,553
550,0,503,682,634,554
551,1,509,684,634,553
550,0,493,682,631,553
553,0,493,684,655,553
553,0,509,682,631,553
554,1,494,687,636,553
555,1,508,684,631,554
555,0,494,688,632,554
556,1,504,682,635,554
557,0,509,682,630,554
556,0,493,689,632,554
559,1,493,690,654,553
559,0,510,688,632,553
558,1,509,689,631,553
557,0,510,689,656,553
